hour,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22
15.0,72,530,167,42,28,101,45,22,77,36,93,40,11,39,25,19,17,28,4,2,2,0
16.0,29,352,109,40,17,71,16,9,52,27,98,26,7,33,16,12,7,16,1,2,3,1
17.0,37,267,65,24,9,47,17,8,31,16,47,19,9,20,10,11,7,9,2,1,1,2
18.0,17,172,57,12,3,44,9,4,21,18,32,10,3,13,7,6,3,9,3,1,0,1
19.0,10,143,36,8,1,40,12,4,13,12,17,10,3,6,5,4,4,2,3,2,0,0
20.0,13,119,34,5,4,32,5,5,7,12,19,6,1,16,3,1,4,7,1,2,1,0
21.0,20,179,28,9,5,27,10,4,11,7,41,11,1,21,12,4,1,11,2,2,2,0
22.0,26,310,38,22,10,48,12,4,29,16,85,20,5,37,9,6,5,8,1,4,1,1
23.0,42,416,45,39,9,82,24,10,40,21,97,20,4,40,8,8,9,13,3,2,2,3
