hour,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35
15.0,161,119,56,44,59,57,66,20,40,5,77,37,27,9,42,13,15,14,31,22,19,48,90,146,28,18,14,49,18,6,6,14,9,12,15
16.0,122,90,42,36,42,39,40,24,27,6,46,15,14,7,24,4,6,4,26,14,9,28,45,92,10,6,14,19,10,4,4,7,5,7,20
17.0,96,61,20,19,31,34,43,8,12,1,41,35,8,8,31,11,12,13,16,12,9,25,31,87,19,10,11,39,12,3,1,10,3,8,15
18.0,45,40,12,11,25,16,12,6,9,3,30,7,10,5,10,4,2,3,9,7,5,12,21,34,3,9,2,13,4,4,0,2,1,3,7
19.0,43,25,7,4,22,12,14,7,7,2,15,5,4,4,5,5,9,0,8,4,2,9,18,21,9,6,2,7,5,1,0,2,2,6,5
20.0,36,26,10,12,17,15,7,6,5,1,13,8,6,4,9,2,7,1,1,2,0,5,16,17,3,1,3,2,6,4,1,2,1,2,10
21.0,47,26,12,8,24,11,15,10,10,1,16,8,3,2,6,4,3,3,10,1,7,10,11,28,5,4,4,9,3,2,0,7,3,2,5
22.0,49,51,17,17,29,13,18,21,9,4,31,5,10,6,10,7,7,4,7,7,9,13,28,26,5,6,14,13,13,4,2,3,2,6,6
23.0,115,76,19,16,49,45,32,28,34,8,40,7,23,11,25,6,16,6,10,18,19,21,32,48,18,12,13,24,7,502,4,6,6,9,11
