hour,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
15.0,143,109,38,154,89,52,73,39,46,214,20,14,10,5,19,20,16,4,6,3
16.0,107,52,23,89,43,21,58,25,34,139,13,16,10,7,10,6,19,0,1,1
17.0,195,41,26,50,27,15,38,26,15,110,5,11,6,1,8,8,12,0,4,4
18.0,62,18,11,32,10,5,19,20,11,67,2,3,4,2,4,5,6,0,2,2
19.0,51,22,12,32,15,13,13,18,9,73,5,6,3,0,4,8,6,1,0,2
20.0,52,18,8,17,17,10,15,16,10,59,2,3,6,4,4,10,6,0,4,1
21.0,53,36,14,34,26,16,23,12,7,81,0,8,5,1,6,6,4,0,5,0
22.0,94,100,14,67,29,20,37,20,17,108,5,8,5,5,10,9,14,0,6,2
23.0,153,104,27,88,53,22,44,46,32,163,12,15,11,5,5,15,29,6,8,2
